ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
221014, Carlos Fernández,24,https://cdn.sofifa.com/players/221/014/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,83,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€11M,€24K,1779,Left,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",24.0,"Jul 1, 2013",,2022,6'1,159lbs,47.0,81.0,76.0,73.0,70.0,78.0,40.0,34.0,66.0,80.0,66.0,72.0,71.0,74.0,54.0,79.0,73.0,65.0,73.0,75.0,72.0,22.0,74.0,73.0,73.0,67.0,,21.0,22.0,12.0,13.0,8.0,9.0,12.0,ST,78.0,€25.3M,21.0,Santander
244675, Sancet,20,https://cdn.sofifa.com/players/244/675/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,83,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€5.5M,€12K,1776,Right,1.0,4.0,4.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",16.0,"Jul 1, 2017",,2024,6'2,161lbs,65.0,68.0,43.0,71.0,54.0,73.0,63.0,41.0,71.0,78.0,67.0,69.0,77.0,67.0,60.0,61.0,53.0,61.0,47.0,70.0,38.0,64.0,66.0,73.0,66.0,67.0,,60.0,46.0,15.0,11.0,6.0,15.0,7.0,CAM,74.0,€12.7M,50.0,Santander
193794, Villalibre,22,https://cdn.sofifa.com/players/193/794/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€3.4M,€14K,1766,Left,1.0,3.0,3.0,Medium/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",20.0,"Jul 1, 2015",,2023,6'0,192lbs,34.0,72.0,74.0,60.0,67.0,63.0,60.0,36.0,45.0,68.0,70.0,74.0,72.0,64.0,66.0,81.0,79.0,67.0,91.0,57.0,67.0,31.0,71.0,52.0,73.0,74.0,,32.0,30.0,13.0,15.0,15.0,12.0,14.0,ST,73.0,€7.8M,41.0,Santander
216460, J. Giménez,25,https://cdn.sofifa.com/players/216/460/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,84,88,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€36M,€70K,1761,Right,2.0,3.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",2.0,"Jul 1, 2013",,2023,6'1,176lbs,47.0,37.0,78.0,70.0,30.0,50.0,36.0,44.0,62.0,60.0,65.0,69.0,54.0,79.0,40.0,72.0,90.0,64.0,90.0,48.0,89.0,85.0,24.0,27.0,38.0,75.0,,87.0,86.0,9.0,11.0,7.0,10.0,15.0,CB,86.0,€76.5M,88.0,Santander
245388, J. Todibo,20,https://cdn.sofifa.com/players/245/388/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,86,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€10.5M,€68K,1757,Right,1.0,2.0,3.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",6.0,"Jan 31, 2019",,2023,6'3,179lbs,46.0,40.0,69.0,75.0,35.0,62.0,47.0,41.0,67.0,71.0,67.0,78.0,54.0,70.0,56.0,52.0,76.0,64.0,79.0,41.0,72.0,75.0,41.0,56.0,46.0,72.0,,80.0,71.0,7.0,13.0,11.0,8.0,13.0,CB,77.0,€23.6M,74.0,Santander
245999, Mollejo,19,https://cdn.sofifa.com/players/245/999/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€2M,€12K,1746,Left,1.0,3.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos29"">RES",27.0,"Jul 1, 2018",,2024,5'9,139lbs,69.0,68.0,50.0,67.0,47.0,67.0,66.0,46.0,63.0,69.0,77.0,72.0,72.0,65.0,78.0,62.0,68.0,75.0,61.0,61.0,60.0,35.0,69.0,60.0,53.0,61.0,,44.0,47.0,14.0,12.0,10.0,6.0,9.0,LM,70.0,€5.4M,24.0,Santander
229337, Matheus Pereira,22,https://cdn.sofifa.com/players/229/337/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,77,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.5M,€44K,1741,Left,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",31.0,"Aug 4, 2020",,2025,5'11,150lbs,60.0,60.0,52.0,68.0,66.0,77.0,73.0,64.0,64.0,76.0,69.0,69.0,77.0,72.0,70.0,58.0,57.0,69.0,55.0,56.0,50.0,33.0,64.0,69.0,62.0,73.0,,40.0,38.0,9.0,13.0,7.0,9.0,10.0,CAM,71.0,€3.4M,25.0,Santander
251025, Larrazabal,22,https://cdn.sofifa.com/players/251/025/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€2.6M,€12K,1738,Right,1.0,4.0,4.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",12.0,"Jul 1, 2017",,2021,5'11,179lbs,70.0,65.0,47.0,66.0,67.0,74.0,68.0,33.0,45.0,73.0,84.0,76.0,79.0,60.0,84.0,73.0,68.0,74.0,76.0,67.0,45.0,31.0,61.0,60.0,45.0,73.0,,38.0,32.0,7.0,9.0,9.0,14.0,9.0,RW,70.0,€6M,29.0,Santander
243792, Iñigo Vicente,22,https://cdn.sofifa.com/players/243/792/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€2.6M,€12K,1733,Right,1.0,4.0,4.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",26.0,"Jul 1, 2017",,2023,5'10,150lbs,67.0,66.0,49.0,71.0,44.0,73.0,64.0,32.0,65.0,72.0,78.0,75.0,75.0,64.0,77.0,60.0,63.0,57.0,53.0,60.0,53.0,45.0,67.0,70.0,56.0,68.0,,44.0,40.0,7.0,7.0,11.0,15.0,15.0,CAM,72.0,€6M,38.0,Santander
231361, J. Gnagnon,23,https://cdn.sofifa.com/players/231/361/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,80,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€9M,€20K,1708,Right,1.0,2.0,2.0,Low/ High,Stocky (170-185),No,"<span class=""pos pos29"">RES",4.0,"Jul 25, 2018",,2023,6'0,196lbs,45.0,28.0,76.0,68.0,32.0,60.0,39.0,38.0,71.0,69.0,58.0,56.0,42.0,70.0,49.0,67.0,80.0,64.0,92.0,35.0,79.0,75.0,44.0,47.0,52.0,74.0,,78.0,75.0,11.0,6.0,14.0,9.0,6.0,CB,78.0,€19.6M,73.0,Santander
242999, 20 Álex Collado,20,https://cdn.sofifa.com/players/242/999/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,79,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.2M,€20K,1693,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",30.0,"Jul 1, 2018",,2021,5'10,146lbs,53.0,60.0,49.0,69.0,53.0,70.0,60.0,56.0,66.0,65.0,67.0,67.0,69.0,65.0,69.0,63.0,42.0,43.0,36.0,63.0,48.0,49.0,60.0,69.0,63.0,67.0,,55.0,56.0,10.0,9.0,12.0,12.0,11.0,CAM,68.0,€3.2M,54.0,Santander
257315, Gustavo Maia,19,https://cdn.sofifa.com/players/257/315/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,85,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€2.3M,€33K,1689,Right,1.0,4.0,4.0,High/ Low,Lean (170-),No,"<span class=""pos pos29"">RES",37.0,"Aug 6, 2020",,2025,5'7,132lbs,63.0,69.0,55.0,62.0,65.0,73.0,66.0,60.0,60.0,70.0,75.0,78.0,79.0,66.0,69.0,70.0,57.0,68.0,63.0,68.0,40.0,20.0,68.0,66.0,62.0,50.0,,17.0,21.0,8.0,9.0,8.0,7.0,7.0,CAM,70.0,€6.2M,20.0,Santander
252326, J. Sanabria,20,https://cdn.sofifa.com/players/252/326/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,65,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€1.2M,€8K,1686,Left,1.0,3.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos29"">RES",44.0,"Jul 1, 2019",,2023,5'8,154lbs,62.0,59.0,43.0,66.0,48.0,66.0,63.0,56.0,59.0,67.0,78.0,73.0,76.0,60.0,78.0,56.0,50.0,50.0,50.0,54.0,66.0,46.0,60.0,63.0,58.0,62.0,,45.0,47.0,9.0,6.0,6.0,9.0,10.0,CAM,66.0,€3.2M,47.0,Santander
240915, Miranda,20,https://cdn.sofifa.com/players/240/915/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,81,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€2.8M,€39K,1681,Left,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",27.0,"Jul 1, 2018",,2021,6'1,174lbs,70.0,33.0,64.0,68.0,29.0,64.0,56.0,37.0,56.0,70.0,65.0,60.0,61.0,68.0,60.0,49.0,67.0,67.0,61.0,45.0,58.0,69.0,62.0,48.0,44.0,59.0,,69.0,68.0,11.0,8.0,12.0,9.0,6.0,LB,70.0,€6.3M,67.0,Santander
204639, S. Savić,29,https://cdn.sofifa.com/players/204/639/20_60.png,Montenegro,https://cdn.sofifa.com/flags/me.png,81,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€17M,€60K,1680,Right,2.0,3.0,2.0,Medium/ High,Lean (185+),Yes,"<span class=""pos pos4"">RCB",15.0,"Jul 20, 2015",,2022,6'2,179lbs,35.0,34.0,84.0,71.0,27.0,47.0,34.0,28.0,69.0,67.0,60.0,62.0,60.0,80.0,45.0,43.0,86.0,48.0,79.0,31.0,82.0,84.0,29.0,41.0,37.0,75.0,,83.0,82.0,14.0,13.0,14.0,13.0,12.0,CB,82.0,€36.1M,86.0,Santander
211068, K. Kodro,26,https://cdn.sofifa.com/players/211/068/20_60.png,Bosnia Herzegovina,https://cdn.sofifa.com/flags/ba.png,68,69,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€1.1M,€10K,1674,Right,1.0,3.0,3.0,Medium/ Low,Normal (185+),No,"<span class=""pos pos29"">RES",19.0,"Jan 31, 2019",,2022,6'3,176lbs,59.0,69.0,69.0,64.0,66.0,67.0,42.0,40.0,56.0,73.0,51.0,60.0,50.0,65.0,55.0,72.0,69.0,63.0,74.0,59.0,63.0,30.0,69.0,63.0,60.0,64.0,,39.0,35.0,7.0,14.0,15.0,6.0,12.0,ST,69.0,€2.4M,38.0,Santander
237823, H. Abe,21,https://cdn.sofifa.com/players/237/823/20_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,69,82,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€2M,€42K,1673,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",32.0,"Jul 15, 2019",,2023,5'7,143lbs,61.0,62.0,56.0,62.0,64.0,77.0,53.0,32.0,42.0,72.0,87.0,89.0,79.0,57.0,84.0,66.0,68.0,73.0,60.0,55.0,33.0,17.0,62.0,65.0,58.0,62.0,,25.0,15.0,12.0,12.0,9.0,8.0,7.0,RM,70.0,€5.4M,51.0,Santander
252327, Manu Sánchez,19,https://cdn.sofifa.com/players/252/327/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€2.8M,€12K,1666,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",35.0,"Jul 1, 2019",,2025,5'10,154lbs,67.0,37.0,56.0,65.0,36.0,64.0,52.0,34.0,53.0,70.0,70.0,70.0,62.0,68.0,66.0,43.0,62.0,73.0,54.0,41.0,65.0,69.0,52.0,53.0,38.0,62.0,,70.0,69.0,6.0,6.0,10.0,12.0,6.0,LWB,71.0,€6.3M,67.0,Santander
230800, R. Manaj,23,https://cdn.sofifa.com/players/230/800/20_60.png,Albania,https://cdn.sofifa.com/flags/al.png,69,78,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.6M,€49K,1664,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",41.0,"Jan 20, 2020",,2023,6'0,168lbs,43.0,70.0,67.0,66.0,62.0,66.0,42.0,57.0,46.0,72.0,70.0,69.0,60.0,68.0,76.0,69.0,68.0,65.0,75.0,62.0,58.0,12.0,72.0,49.0,72.0,67.0,,14.0,21.0,7.0,10.0,8.0,8.0,14.0,ST,71.0,€3.6M,46.0,Santander
252324, Riquelme,20,https://cdn.sofifa.com/players/252/324/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,66,83,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€1.4M,€9K,1664,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",3.0,"Jul 1, 2019",,2021,5'9,146lbs,49.0,65.0,49.0,63.0,57.0,69.0,49.0,44.0,55.0,68.0,76.0,76.0,77.0,64.0,78.0,58.0,55.0,58.0,48.0,61.0,58.0,41.0,66.0,63.0,55.0,62.0,,39.0,38.0,9.0,10.0,8.0,9.0,12.0,CAM,68.0,€3.7M,37.0,Santander
246787, Hugo Vallejo,20,https://cdn.sofifa.com/players/246/787/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,81,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€1.7M,€32K,1651,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",31.0,"Jan 24, 2020",,2023,5'11,170lbs,68.0,70.0,41.0,67.0,61.0,75.0,63.0,70.0,66.0,72.0,63.0,64.0,60.0,59.0,60.0,60.0,47.0,59.0,61.0,59.0,31.0,29.0,64.0,58.0,59.0,60.0,,36.0,35.0,13.0,6.0,10.0,13.0,13.0,RM,69.0,€4.5M,39.0,Santander
240873, Genaro,22,https://cdn.sofifa.com/players/240/873/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,60,70,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€325K,€3K,1646,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",36.0,"Jul 1, 2017",,2021,6'0,157lbs,52.0,35.0,55.0,69.0,45.0,59.0,43.0,46.0,68.0,60.0,62.0,64.0,58.0,63.0,73.0,69.0,63.0,55.0,56.0,44.0,67.0,51.0,54.0,55.0,54.0,42.0,,57.0,58.0,12.0,12.0,14.0,11.0,8.0,CM,62.0,€748K,54.0,Santander
239614, Jesús Areso,20,https://cdn.sofifa.com/players/239/614/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,75,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€800K,€4K,1639,Right,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",31.0,"Jul 7, 2017",,2021,6'0,179lbs,65.0,25.0,56.0,66.0,23.0,65.0,70.0,31.0,55.0,66.0,75.0,69.0,75.0,62.0,69.0,40.0,73.0,67.0,68.0,27.0,54.0,61.0,49.0,58.0,36.0,54.0,,62.0,62.0,7.0,10.0,13.0,12.0,14.0,RWB,66.0,€1.8M,54.0,Santander
247806, 20 Mikel Carro,20,https://cdn.sofifa.com/players/247/806/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,75,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€775K,€8K,1634,Right,1.0,3.0,2.0,Medium/ High,Lean (185+),No,"<span class=""pos pos29"">RES",30.0,"Jul 1, 2018",,2020,6'2,174lbs,52.0,52.0,58.0,68.0,41.0,60.0,59.0,41.0,63.0,66.0,51.0,51.0,52.0,64.0,50.0,52.0,53.0,52.0,64.0,53.0,61.0,65.0,56.0,64.0,50.0,65.0,,63.0,59.0,8.0,7.0,13.0,11.0,12.0,CDM,63.0,€1.7M,63.0,Santander
241588, 20 Toni Moya,21,https://cdn.sofifa.com/players/241/588/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,75,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€775K,€7K,1634,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",38.0,"Jul 1, 2017",,2020,5'11,172lbs,44.0,60.0,45.0,66.0,38.0,65.0,44.0,47.0,62.0,68.0,62.0,62.0,63.0,61.0,65.0,52.0,64.0,48.0,52.0,55.0,66.0,57.0,59.0,67.0,51.0,64.0,,58.0,47.0,9.0,13.0,9.0,6.0,11.0,CAM,66.0,€1.7M,58.0,Santander
239249, Oriol Busquets,21,https://cdn.sofifa.com/players/239/249/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,78,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.2M,€24K,1634,Right,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",35.0,"Jul 1, 2017",,2021,6'1,170lbs,56.0,36.0,64.0,70.0,37.0,63.0,46.0,42.0,66.0,67.0,52.0,49.0,57.0,64.0,62.0,56.0,55.0,71.0,69.0,47.0,61.0,65.0,41.0,66.0,42.0,70.0,,63.0,61.0,9.0,6.0,5.0,10.0,12.0,CDM,68.0,€2.7M,64.0,Santander
236727, Pepe Mena,22,https://cdn.sofifa.com/players/236/727/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,63,73,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€550K,€4K,1625,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",32.0,"Jul 1, 2017",,2021,5'9,141lbs,48.0,52.0,49.0,65.0,42.0,54.0,51.0,55.0,66.0,69.0,58.0,52.0,44.0,66.0,78.0,57.0,55.0,34.0,54.0,40.0,55.0,59.0,61.0,66.0,53.0,52.0,,69.0,65.0,9.0,5.0,7.0,14.0,12.0,CM,64.0,€1.3M,61.0,Santander
241488, Sillero,22,https://cdn.sofifa.com/players/241/488/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,63,75,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€600K,€4K,1620,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",26.0,"Jul 1, 2017",,2021,5'10,176lbs,56.0,39.0,52.0,61.0,32.0,49.0,38.0,39.0,45.0,54.0,70.0,68.0,65.0,63.0,72.0,56.0,66.0,65.0,61.0,41.0,60.0,66.0,49.0,48.0,44.0,52.0,,66.0,63.0,15.0,14.0,15.0,7.0,14.0,CB,65.0,€1.4M,67.0,Santander
232207, I. Šaponjić,22,https://cdn.sofifa.com/players/232/207/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,68,76,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€1.3M,€17K,1598,Right,1.0,3.0,2.0,Medium/ Low,Normal (185+),No,"<span class=""pos pos29"">RES",17.0,"Jul 11, 2019",,2022,6'3,190lbs,30.0,66.0,68.0,60.0,60.0,63.0,64.0,28.0,38.0,66.0,68.0,74.0,65.0,70.0,48.0,75.0,71.0,60.0,77.0,65.0,47.0,31.0,69.0,46.0,65.0,66.0,,33.0,24.0,14.0,11.0,6.0,10.0,8.0,ST,70.0,€2.9M,18.0,Santander
256516, Nico Williams,17,https://cdn.sofifa.com/players/256/516/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€900K,€1K,1571,Left,1.0,4.0,4.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",37.0,"Jul 1, 2020",,2021,5'11,148lbs,64.0,66.0,70.0,59.0,51.0,68.0,59.0,57.0,45.0,66.0,77.0,76.0,69.0,51.0,65.0,65.0,65.0,53.0,60.0,62.0,29.0,12.0,62.0,49.0,62.0,68.0,,16.0,17.0,9.0,13.0,12.0,12.0,14.0,ST,67.0,€2.5M,16.0,Santander
246061, 20 A. Solano,21,https://cdn.sofifa.com/players/246/061/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,63,73,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€550K,€6K,1551,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",33.0,"Jul 1, 2016",,2022,5'9,152lbs,61.0,28.0,58.0,59.0,26.0,60.0,41.0,34.0,52.0,64.0,62.0,64.0,63.0,62.0,71.0,49.0,62.0,59.0,51.0,35.0,62.0,63.0,47.0,46.0,40.0,60.0,,62.0,64.0,8.0,6.0,13.0,9.0,10.0,RB,64.0,€1.2M,60.0,Santander
243032, Hugo Duro,20,https://cdn.sofifa.com/players/243/032/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€1.6M,€36K,1547,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",32.0,,"<a href=""/team/1860/getafe-cf/"">Getafe CF</a>","Jun 30, 2021",5'11,168lbs,31.0,72.0,61.0,54.0,64.0,70.0,38.0,27.0,34.0,73.0,74.0,73.0,64.0,64.0,69.0,67.0,71.0,53.0,63.0,63.0,35.0,22.0,69.0,49.0,56.0,63.0,,17.0,20.0,8.0,14.0,6.0,14.0,15.0,ST,70.0,,37.0,Santander
240860, José Lara,20,https://cdn.sofifa.com/players/240/860/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,78,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€1M,€4K,1546,Left,1.0,3.0,3.0,Medium/ Low,Normal (170-),No,"<span class=""pos pos29"">RES",28.0,"Dec 1, 2017",,2023,5'4,132lbs,62.0,62.0,45.0,64.0,58.0,66.0,57.0,49.0,58.0,70.0,66.0,65.0,65.0,58.0,88.0,62.0,41.0,43.0,32.0,51.0,33.0,31.0,58.0,65.0,61.0,49.0,,36.0,28.0,10.0,6.0,7.0,14.0,7.0,CAM,65.0,€2.7M,28.0,Santander
1615, 08 L. Thuram,35,https://cdn.sofifa.com/players/001/615/08_60.png,France,https://cdn.sofifa.com/flags/fr.png,83,87,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€0,€0,1540,Right,4.0,3.0,1.0,N/A/ N/A,,,"<span class=""pos pos28"">SUB",21.0,,,2008,6'1,174lbs,67.0,21.0,84.0,71.0,,63.0,,43.0,55.0,78.0,78.0,73.0,,85.0,,44.0,,71.0,90.0,27.0,87.0,90.0,86.0,,89.0,,82.0,85.0,,8.0,21.0,55.0,21.0,21.0,CB,83.0,,,Santander
243652, Borja Garcés,20,https://cdn.sofifa.com/players/243/652/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,77,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€875K,€8K,1539,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",31.0,"Jul 1, 2018",,2022,5'9,157lbs,37.0,67.0,64.0,55.0,63.0,62.0,46.0,38.0,38.0,63.0,64.0,63.0,66.0,64.0,69.0,72.0,61.0,46.0,50.0,65.0,52.0,26.0,64.0,49.0,63.0,58.0,,27.0,24.0,14.0,10.0,5.0,10.0,14.0,ST,66.0,€2.3M,28.0,Santander
240900, Unai Núñez,23,https://cdn.sofifa.com/players/240/900/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,78,84,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€13M,€20K,1536,Right,1.0,2.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",3.0,"Jul 1, 2016",,2023,6'1,179lbs,29.0,16.0,78.0,75.0,21.0,35.0,27.0,22.0,45.0,72.0,63.0,73.0,38.0,74.0,62.0,39.0,78.0,68.0,79.0,17.0,74.0,80.0,23.0,30.0,31.0,62.0,,79.0,83.0,9.0,9.0,15.0,6.0,11.0,CB,80.0,€29.9M,75.0,Santander
258922, Marvin,20,https://cdn.sofifa.com/players/258/922/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€1.6M,€36K,1523,Right,1.0,4.0,4.0,High/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES",28.0,"Jul 1, 2019",,2021,5'10,139lbs,69.0,68.0,42.0,61.0,40.0,71.0,44.0,42.0,46.0,70.0,82.0,83.0,70.0,52.0,72.0,56.0,50.0,52.0,51.0,57.0,30.0,14.0,62.0,66.0,59.0,59.0,,21.0,22.0,13.0,6.0,13.0,12.0,15.0,RW,68.0,€3.6M,12.0,Santander
246785, Bryan Gil,19,https://cdn.sofifa.com/players/246/785/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,83,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€1.2M,€4K,1521,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",29.0,"Jan 6, 2019",,2022,5'9,143lbs,63.0,63.0,34.0,62.0,62.0,72.0,58.0,52.0,51.0,70.0,70.0,66.0,76.0,59.0,73.0,64.0,51.0,44.0,30.0,60.0,32.0,21.0,60.0,56.0,47.0,70.0,,29.0,22.0,13.0,10.0,14.0,6.0,6.0,CAM,66.0,€3.3M,25.0,Santander
255781, Ricard,20,https://cdn.sofifa.com/players/255/781/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,76,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€850K,€7K,1519,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",42.0,"Jul 1, 2018",,2022,5'9,146lbs,65.0,60.0,57.0,54.0,18.0,53.0,35.0,33.0,50.0,57.0,74.0,77.0,57.0,60.0,74.0,32.0,58.0,68.0,48.0,28.0,52.0,61.0,45.0,32.0,42.0,45.0,,58.0,62.0,11.0,9.0,7.0,6.0,11.0,RB,65.0,€1.9M,65.0,Santander
