ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
245992, B. Gilmour,19,https://cdn.sofifa.com/players/245/992/20_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,71,86,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€5M,€25K,1809,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-),No,"<span class=""pos pos29"">RES",23.0,"Jul 1, 2018",,2023,5'7,146lbs,60.0,53.0,50.0,76.0,59.0,72.0,58.0,54.0,73.0,74.0,67.0,68.0,76.0,71.0,75.0,49.0,58.0,65.0,35.0,58.0,68.0,66.0,58.0,74.0,53.0,70.0,,68.0,57.0,9.0,7.0,9.0,13.0,12.0,CM,73.0,€12.6M,64.0,Premier league
240740, C. Hudson-Odoi,19,https://cdn.sofifa.com/players/240/740/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,74,86,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€10M,€41K,1801,Right,1.0,3.0,4.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",20.0,"Jul 5, 2017",,2024,5'10,174lbs,66.0,67.0,53.0,71.0,59.0,82.0,67.0,64.0,65.0,80.0,86.0,84.0,85.0,65.0,78.0,65.0,72.0,66.0,60.0,60.0,50.0,23.0,64.0,65.0,55.0,67.0,,33.0,36.0,14.0,13.0,11.0,15.0,5.0,RM,75.0,€21M,22.0,Premier league
189881, C. Smalling,30,https://cdn.sofifa.com/players/189/881/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,79,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€10M,€100K,1800,Right,3.0,3.0,2.0,Medium/ High,Lean (185+),Yes,"<span class=""pos pos29"">RES",12.0,"Jul 1, 2010",,2022,6'4,179lbs,52.0,54.0,82.0,65.0,49.0,59.0,49.0,22.0,64.0,58.0,59.0,75.0,55.0,78.0,44.0,42.0,73.0,67.0,88.0,35.0,83.0,80.0,46.0,56.0,52.0,67.0,,82.0,81.0,10.0,15.0,16.0,15.0,15.0,CB,79.0,€19M,79.0,Premier league
231485, A. Tuanzebe,22,https://cdn.sofifa.com/players/231/485/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,73,81,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€5.5M,€55K,1798,Right,1.0,3.0,3.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",38.0,"Jul 1, 2013",,2022,6'1,165lbs,52.0,26.0,71.0,75.0,41.0,68.0,45.0,37.0,70.0,72.0,75.0,77.0,73.0,73.0,67.0,53.0,73.0,68.0,75.0,34.0,73.0,71.0,50.0,64.0,50.0,77.0,,74.0,73.0,5.0,8.0,5.0,13.0,12.0,CB,75.0,€11.6M,75.0,Premier league
220793, D. Sánchez,24,https://cdn.sofifa.com/players/220/793/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,81,84,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€20M,€79K,1790,Right,2.0,2.0,2.0,Medium/ High,PLAYER_BODY_TYPE_362,Yes,"<span class=""pos pos28"">SUB",6.0,"Aug 26, 2017",,2024,6'2,174lbs,36.0,40.0,80.0,74.0,28.0,63.0,30.0,27.0,67.0,71.0,68.0,79.0,60.0,78.0,55.0,66.0,75.0,73.0,83.0,44.0,87.0,81.0,34.0,49.0,44.0,75.0,,83.0,86.0,9.0,7.0,10.0,6.0,15.0,CB,83.0,€39.5M,82.0,Premier league
244, 11 G. Neville,35,https://cdn.sofifa.com/players/000/244/11_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,82,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€0,€0,1774,Right,3.0,3.0,2.0,N/A/ N/A,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",2.0,"Jan 1, 1991",,2011,5'10,174lbs,72.0,31.0,75.0,71.0,55.0,44.0,56.0,33.0,61.0,64.0,64.0,70.0,51.0,72.0,67.0,47.0,70.0,65.0,74.0,28.0,87.0,85.0,45.0,70.0,32.0,,78.0,81.0,83.0,12.0,9.0,5.0,6.0,11.0,CB,78.0,,,Premier league
231352, T. Abraham,22,https://cdn.sofifa.com/players/231/352/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,85,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€15M,€77K,1771,Right,1.0,3.0,3.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos28"">SUB",9.0,"Oct 1, 2014",,2023,6'5,192lbs,50.0,82.0,81.0,69.0,76.0,72.0,50.0,42.0,45.0,76.0,68.0,78.0,65.0,79.0,56.0,78.0,70.0,69.0,79.0,68.0,49.0,22.0,80.0,67.0,74.0,73.0,,23.0,15.0,12.0,7.0,8.0,13.0,13.0,ST,80.0,€31.5M,35.0,Premier league
233050, M. Smith,20,https://cdn.sofifa.com/players/233/050/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,66,78,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€1.1M,€20K,1763,Right,1.0,2.0,3.0,High/ High,Lean (170-185),Yes,"<span class=""pos pos29"">RES",45.0,"Aug 15, 2017",,2023,5'10,150lbs,62.0,55.0,38.0,69.0,38.0,69.0,51.0,42.0,66.0,70.0,72.0,75.0,70.0,67.0,69.0,54.0,68.0,78.0,69.0,49.0,68.0,63.0,64.0,65.0,45.0,67.0,,58.0,57.0,13.0,6.0,11.0,12.0,11.0,RM,70.0,€2.3M,59.0,Premier league
242369, 20 Arnau Puigmal,18,https://cdn.sofifa.com/players/242/369/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,63,81,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€750K,€6K,1751,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",47.0,"Jan 12, 2018",,2021,5'8,143lbs,64.0,52.0,45.0,65.0,43.0,64.0,63.0,65.0,58.0,66.0,76.0,72.0,77.0,60.0,76.0,57.0,51.0,62.0,56.0,51.0,60.0,59.0,64.0,65.0,61.0,67.0,,59.0,55.0,7.0,13.0,8.0,10.0,10.0,CAM,66.0,€1.9M,57.0,Premier league
239818, Rúben Dias,23,https://cdn.sofifa.com/players/239/818/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,81,87,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€22M,€105K,1749,Right,1.0,4.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",3.0,"Sep 29, 2020",,2023,6'2,181lbs,34.0,29.0,82.0,73.0,30.0,57.0,33.0,26.0,72.0,62.0,63.0,67.0,54.0,78.0,56.0,74.0,78.0,86.0,80.0,22.0,92.0,82.0,39.0,40.0,45.0,79.0,,84.0,81.0,7.0,8.0,13.0,7.0,12.0,CB,83.0,€45.1M,83.0,Premier league
246159, E. Laird,18,https://cdn.sofifa.com/players/246/159/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€1.2M,€7K,1748,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",41.0,"Oct 8, 2018",,2023,5'10,146lbs,64.0,54.0,61.0,61.0,31.0,70.0,59.0,28.0,56.0,62.0,77.0,77.0,71.0,66.0,66.0,67.0,72.0,62.0,72.0,53.0,68.0,58.0,64.0,55.0,35.0,62.0,,64.0,63.0,9.0,12.0,10.0,5.0,15.0,RB,66.0,€3M,61.0,Premier league
194957, P. Jones,28,https://cdn.sofifa.com/players/194/957/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€6M,€79K,1742,Right,2.0,3.0,2.0,Medium/ High,Stocky (185+),Yes,"<span class=""pos pos29"">RES",4.0,"Jul 1, 2011",,2023,6'1,157lbs,58.0,44.0,77.0,69.0,49.0,57.0,38.0,35.0,66.0,54.0,51.0,54.0,52.0,74.0,50.0,68.0,80.0,53.0,77.0,49.0,85.0,78.0,42.0,54.0,50.0,62.0,,76.0,77.0,10.0,8.0,6.0,16.0,11.0,CB,75.0,€11.4M,74.0,Premier league
232756, F. Tomori,22,https://cdn.sofifa.com/players/232/756/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,85,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€11M,€55K,1736,Right,1.0,4.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB",14.0,"Jul 3, 2015",,2021,6'1,172lbs,56.0,33.0,74.0,75.0,32.0,65.0,38.0,40.0,60.0,65.0,76.0,83.0,73.0,73.0,61.0,42.0,74.0,67.0,78.0,45.0,75.0,76.0,33.0,36.0,27.0,76.0,,79.0,74.0,10.0,13.0,10.0,11.0,7.0,CB,78.0,€23.1M,75.0,Premier league
245903, H. White,18,https://cdn.sofifa.com/players/245/903/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,80,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€400K,€3K,1736,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",48.0,"Jul 1, 2018",,2023,5'10,154lbs,66.0,51.0,52.0,64.0,46.0,57.0,70.0,71.0,60.0,61.0,67.0,66.0,58.0,59.0,71.0,65.0,55.0,67.0,52.0,62.0,67.0,54.0,53.0,64.0,51.0,61.0,,56.0,54.0,13.0,13.0,12.0,9.0,13.0,LM,63.0,€1.2M,57.0,Premier league
245035, C. Gomes,19,https://cdn.sofifa.com/players/245/035/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,65,78,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€950K,€11K,1732,Right,1.0,3.0,3.0,Low/ High,Lean (170-185),No,"<span class=""pos pos29"">RES",46.0,"Jul 23, 2018",,2023,5'11,154lbs,49.0,52.0,60.0,66.0,39.0,60.0,59.0,51.0,62.0,62.0,68.0,63.0,76.0,65.0,69.0,63.0,60.0,58.0,61.0,58.0,69.0,63.0,43.0,61.0,54.0,60.0,,66.0,64.0,10.0,5.0,12.0,12.0,7.0,CDM,66.0,€2.4M,65.0,Premier league
242434, C. Jones,19,https://cdn.sofifa.com/players/242/434/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,84,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€950K,€9K,1732,Right,1.0,4.0,4.0,High/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",17.0,"Feb 1, 2018",,2025,6'1,150lbs,54.0,60.0,50.0,68.0,53.0,71.0,61.0,47.0,61.0,70.0,67.0,65.0,74.0,61.0,70.0,66.0,57.0,64.0,57.0,65.0,65.0,44.0,62.0,70.0,60.0,64.0,,52.0,47.0,6.0,13.0,7.0,11.0,7.0,CAM,69.0,€2.7M,47.0,Premier league
195086, 20 D. Lovren,29,https://cdn.sofifa.com/players/195/086/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,80,80,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€12.5M,€90K,1714,Right,2.0,4.0,2.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",6.0,"Jul 27, 2014",,2021,6'2,185lbs,59.0,33.0,80.0,68.0,42.0,63.0,26.0,18.0,66.0,67.0,52.0,54.0,50.0,75.0,41.0,63.0,81.0,64.0,82.0,34.0,86.0,81.0,21.0,56.0,52.0,69.0,,82.0,84.0,14.0,14.0,13.0,10.0,7.0,CB,80.0,€23.1M,76.0,Premier league
222060, 20 Nathan,23,https://cdn.sofifa.com/players/222/060/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,76,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€3.2M,€45K,1708,Right,1.0,3.0,4.0,Medium/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES",60.0,"Jul 1, 2015",,2021,5'10,157lbs,56.0,67.0,33.0,71.0,64.0,84.0,71.0,66.0,69.0,78.0,81.0,76.0,76.0,62.0,78.0,70.0,61.0,55.0,62.0,73.0,32.0,18.0,57.0,64.0,58.0,71.0,,21.0,23.0,10.0,12.0,10.0,9.0,15.0,CAM,73.0,€6.3M,26.0,Premier league
213661, A. Christensen,24,https://cdn.sofifa.com/players/213/661/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,79,84,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€15M,€69K,1704,Right,2.0,3.0,2.0,Low/ Medium,Lean (185+),Yes,"<span class=""pos pos4"">RCB",4.0,"Apr 10, 2013",,2022,6'2,181lbs,49.0,36.0,79.0,79.0,25.0,66.0,32.0,22.0,71.0,73.0,63.0,69.0,61.0,78.0,61.0,31.0,73.0,68.0,73.0,20.0,73.0,82.0,32.0,62.0,36.0,76.0,,84.0,82.0,10.0,12.0,8.0,6.0,8.0,CB,81.0,€29.6M,80.0,Premier league
243640, E. Galbraith,19,https://cdn.sofifa.com/players/243/640/20_60.png,Northern Ireland,https://cdn.sofifa.com/flags/gb-nir.png,63,81,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€750K,€8K,1704,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,"<span class=""pos pos29"">RES",54.0,"May 21, 2018",,2021,5'9,148lbs,50.0,49.0,40.0,66.0,54.0,61.0,55.0,44.0,67.0,65.0,69.0,65.0,75.0,65.0,76.0,68.0,55.0,63.0,54.0,67.0,63.0,57.0,50.0,61.0,35.0,65.0,,61.0,60.0,10.0,14.0,7.0,8.0,8.0,CM,65.0,€1.9M,62.0,Premier league
242365, 20 A. Barlow,19,https://cdn.sofifa.com/players/242/365/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,79,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€1.2M,€12K,1699,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",66.0,"Dec 22, 2017",,2020,5'9,165lbs,57.0,59.0,53.0,65.0,57.0,61.0,62.0,62.0,65.0,63.0,74.0,71.0,74.0,63.0,74.0,63.0,48.0,64.0,56.0,58.0,48.0,36.0,65.0,65.0,65.0,61.0,,40.0,37.0,15.0,15.0,6.0,6.0,10.0,CAM,66.0,€3M,42.0,Premier league
221982, P. Roberts,23,https://cdn.sofifa.com/players/221/982/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,73,81,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€6M,€71K,1687,Left,1.0,3.0,4.0,Medium/ Medium,Lean (170-),Yes,"<span class=""pos pos29"">RES",29.0,"Jul 19, 2015",,2022,5'7,146lbs,66.0,67.0,44.0,73.0,52.0,78.0,66.0,49.0,65.0,77.0,79.0,75.0,92.0,63.0,90.0,65.0,43.0,56.0,33.0,67.0,38.0,21.0,71.0,75.0,62.0,76.0,,18.0,19.0,12.0,7.0,8.0,7.0,12.0,CAM,75.0,€12.3M,37.0,Premier league
238460, R. Brewster,20,https://cdn.sofifa.com/players/238/460/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,84,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€3.9M,€32K,1669,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos29"">RES",24.0,"Apr 1, 2017",,2023,5'11,165lbs,50.0,74.0,58.0,61.0,70.0,72.0,47.0,58.0,50.0,69.0,79.0,79.0,77.0,72.0,76.0,71.0,67.0,64.0,62.0,67.0,51.0,15.0,72.0,56.0,61.0,62.0,,18.0,17.0,7.0,12.0,10.0,8.0,5.0,ST,72.0,€9.7M,14.0,Premier league
243057, N. Williams,19,https://cdn.sofifa.com/players/243/057/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,67,85,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€1.5M,€11K,1657,Right,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",76.0,"Apr 13, 2018",,2025,5'10,152lbs,69.0,35.0,50.0,66.0,36.0,66.0,52.0,39.0,61.0,67.0,77.0,74.0,74.0,63.0,78.0,42.0,61.0,62.0,48.0,29.0,61.0,62.0,42.0,48.0,45.0,62.0,,66.0,63.0,10.0,11.0,7.0,14.0,15.0,RWB,68.0,€3.7M,64.0,Premier league
50752, 12 L. King,30,https://cdn.sofifa.com/players/050/752/12_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,82,82,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€7M,€60K,1643,Right,3.0,4.0,2.0,Medium/ Medium,Stocky (185+),Yes,"<span class=""pos pos6"">LCB",26.0,"Jan 1, 1998",,2012,6'2,190lbs,19.0,34.0,86.0,65.0,33.0,53.0,17.0,28.0,63.0,68.0,65.0,69.0,59.0,78.0,47.0,41.0,83.0,34.0,86.0,26.0,85.0,84.0,35.0,56.0,32.0,,81.0,86.0,76.0,14.0,8.0,10.0,12.0,10.0,CB,81.0,,,Premier league
246863, F. Nmecha,19,https://cdn.sofifa.com/players/246/863/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,82,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€650K,€9K,1641,Right,1.0,3.0,4.0,High/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",61.0,"Jul 1, 2017",,2021,6'1,163lbs,56.0,49.0,54.0,64.0,53.0,62.0,60.0,48.0,59.0,60.0,72.0,75.0,73.0,57.0,63.0,62.0,60.0,53.0,58.0,55.0,51.0,40.0,57.0,66.0,55.0,65.0,,44.0,39.0,6.0,10.0,12.0,13.0,8.0,CAM,64.0,€1.9M,47.0,Premier league
204233, C. Musonda,23,https://cdn.sofifa.com/players/204/233/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,73,79,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€5.5M,€50K,1639,Right,1.0,5.0,4.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos29"">RES",36.0,"Oct 24, 2013",,2022,5'8,146lbs,72.0,63.0,39.0,72.0,52.0,80.0,69.0,58.0,67.0,78.0,85.0,78.0,90.0,63.0,81.0,70.0,31.0,45.0,41.0,61.0,32.0,21.0,67.0,67.0,55.0,66.0,,20.0,22.0,6.0,6.0,7.0,8.0,9.0,CAM,74.0,€11.6M,24.0,Premier league
240510, 19 J. Bohui,19,https://cdn.sofifa.com/players/240/510/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,78,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€975K,€10K,1638,Right,1.0,3.0,3.0,High/ High,Lean (170-185),Yes,"<span class=""pos pos29"">RES",46.0,"Aug 7, 2016",,2019,5'9,165lbs,49.0,62.0,51.0,60.0,48.0,65.0,53.0,42.0,38.0,65.0,75.0,78.0,77.0,62.0,73.0,59.0,66.0,62.0,64.0,59.0,66.0,30.0,66.0,59.0,64.0,61.0,32.0,34.0,29.0,9.0,7.0,10.0,13.0,11.0,RW,64.0,€2.5M,,Premier league
245037, Eric García,19,https://cdn.sofifa.com/players/245/037/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,85,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€5.5M,€32K,1636,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,"<span class=""pos pos28"">SUB",50.0,"Jul 1, 2017",,2022,6'0,174lbs,35.0,30.0,68.0,69.0,31.0,58.0,51.0,31.0,60.0,68.0,57.0,65.0,60.0,74.0,57.0,51.0,73.0,68.0,69.0,25.0,72.0,73.0,31.0,48.0,44.0,61.0,,74.0,70.0,11.0,9.0,12.0,11.0,7.0,CB,74.0,€13.6M,74.0,Premier league
242908, J. Clarke,19,https://cdn.sofifa.com/players/242/908/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,67,81,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€1.6M,€13K,1614,Right,1.0,4.0,3.0,Medium/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES",47.0,"Jul 2, 2019",,2023,5'11,163lbs,65.0,62.0,53.0,64.0,54.0,73.0,63.0,57.0,51.0,69.0,76.0,74.0,75.0,62.0,78.0,59.0,61.0,55.0,56.0,58.0,42.0,24.0,60.0,59.0,60.0,62.0,,20.0,18.0,9.0,10.0,9.0,6.0,10.0,RM,68.0,€4M,22.0,Premier league
253465, T. Mengi,18,https://cdn.sofifa.com/players/253/465/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€1M,€6K,1611,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,"<span class=""pos pos29"">RES",43.0,"Sep 20, 2019",,2021,6'0,172lbs,42.0,33.0,65.0,63.0,29.0,57.0,46.0,33.0,63.0,58.0,72.0,79.0,69.0,64.0,53.0,54.0,70.0,61.0,72.0,39.0,66.0,63.0,41.0,53.0,35.0,61.0,,64.0,57.0,11.0,8.0,11.0,5.0,10.0,CB,67.0,€2.5M,65.0,Premier league
241036, G. Marsh,21,https://cdn.sofifa.com/players/241/036/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,74,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€500K,€8K,1611,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos29"">RES",43.0,"Jul 1, 2017",,2021,5'10,150lbs,56.0,41.0,53.0,63.0,36.0,54.0,47.0,43.0,60.0,60.0,66.0,57.0,57.0,58.0,65.0,60.0,73.0,71.0,57.0,35.0,68.0,60.0,39.0,53.0,49.0,54.0,,64.0,62.0,7.0,14.0,9.0,5.0,10.0,CDM,63.0,€1.1M,59.0,Premier league
146641, 10 Sylvinho,35,https://cdn.sofifa.com/players/146/641/10_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,84,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€0,€0,1610,Left,3.0,3.0,1.0,N/A/ N/A,,,"<span class=""pos pos29"">RES",16.0,,,2010,5'8,146lbs,80.0,45.0,77.0,77.0,,74.0,,50.0,74.0,79.0,69.0,70.0,,71.0,,76.0,,67.0,70.0,71.0,70.0,83.0,84.0,,80.0,,80.0,83.0,,8.0,24.0,74.0,24.0,24.0,LB,78.0,,,Premier league
236600, J. Tanganga,21,https://cdn.sofifa.com/players/236/600/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€3.9M,€29K,1604,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",25.0,"Jul 1, 2017",,2025,6'0,161lbs,60.0,15.0,66.0,65.0,27.0,62.0,25.0,29.0,51.0,64.0,69.0,78.0,61.0,72.0,58.0,36.0,88.0,66.0,75.0,20.0,73.0,73.0,31.0,41.0,33.0,62.0,,72.0,70.0,11.0,9.0,12.0,7.0,14.0,CB,73.0,€8.2M,71.0,Premier league
236248, B. Woodburn,20,https://cdn.sofifa.com/players/236/248/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,66,81,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€1.4M,€15K,1594,Right,1.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES",58.0,"Oct 14, 2016",,2022,5'9,159lbs,51.0,61.0,44.0,65.0,45.0,69.0,53.0,45.0,60.0,69.0,78.0,73.0,80.0,62.0,84.0,65.0,59.0,66.0,53.0,62.0,31.0,28.0,66.0,59.0,62.0,59.0,,15.0,21.0,14.0,7.0,7.0,8.0,12.0,CAM,68.0,€3.5M,20.0,Premier league
252794, Adrián Bernabé,19,https://cdn.sofifa.com/players/252/794/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,61,77,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€550K,€9K,1579,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",82.0,"Sep 13, 2019",,2021,5'9,150lbs,54.0,53.0,40.0,56.0,53.0,68.0,62.0,51.0,55.0,69.0,75.0,71.0,74.0,54.0,75.0,67.0,50.0,51.0,48.0,50.0,43.0,34.0,49.0,60.0,56.0,66.0,,38.0,36.0,8.0,12.0,9.0,10.0,9.0,CAM,63.0,€1.4M,39.0,Premier league
245907, J. Bowden,18,https://cdn.sofifa.com/players/245/907/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,60,80,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€400K,€3K,1577,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,"<span class=""pos pos29"">RES",44.0,"Jul 1, 2017",,2023,6'0,172lbs,50.0,43.0,54.0,63.0,37.0,59.0,50.0,47.0,62.0,58.0,61.0,61.0,50.0,60.0,56.0,59.0,62.0,45.0,47.0,40.0,62.0,55.0,42.0,56.0,56.0,57.0,,65.0,59.0,7.0,11.0,14.0,13.0,14.0,CDM,61.0,€1.2M,59.0,Premier league
254798, 20 A. Dionkou,17,https://cdn.sofifa.com/players/254/798/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,62,80,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€550K,€700,1576,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",88.0,"Jul 1, 2019",,2020,6'0,170lbs,58.0,31.0,51.0,49.0,34.0,66.0,47.0,35.0,40.0,53.0,73.0,79.0,75.0,61.0,68.0,50.0,65.0,67.0,68.0,28.0,65.0,60.0,48.0,40.0,44.0,44.0,,61.0,59.0,9.0,5.0,11.0,5.0,14.0,RB,63.0,€1.4M,57.0,Premier league
257534, C. Palmer,18,https://cdn.sofifa.com/players/257/534/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,77,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€200K,€5K,1572,Left,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",80.0,"Jul 1, 2018",,2024,5'9,154lbs,55.0,52.0,41.0,57.0,51.0,57.0,57.0,55.0,56.0,60.0,69.0,68.0,73.0,50.0,75.0,62.0,56.0,49.0,47.0,49.0,51.0,40.0,47.0,53.0,50.0,53.0,,47.0,46.0,7.0,6.0,10.0,14.0,14.0,CAM,58.0,€570K,48.0,Premier league
